customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
CUST_00820,35,70.61075548467508,6122.241352973316,Month-to-month,Fiber optic,1,0,1,0,0,0,Credit card,1,1,1,0,1,0,0
CUST_00821,37,43.25513583653801,3693.859227109938,Month-to-month,DSL,0,0,1,1,0,1,Mailed check,1,0,0,0,1,0,1
CUST_00822,5,27.996539435930195,2211.295775369403,One year,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,1,0,1,1,0
CUST_00823,26,97.67236304716927,1836.4622557032012,One year,Fiber optic,1,0,0,0,0,0,Bank transfer,1,0,0,0,1,1,0
CUST_00824,62,32.2035052124395,1138.9943086393855,One year,DSL,1,0,0,0,0,0,Credit card,1,0,0,0,1,0,0
CUST_00825,4,79.42907505617748,6871.32352286463,Month-to-month,DSL,0,0,0,0,0,0,Mailed check,0,0,1,0,1,0,1
CUST_00826,42,113.64491738836605,4645.307685687292,Month-to-month,No,1,0,0,1,1,0,Bank transfer,1,0,1,0,1,0,0
CUST_00827,18,107.61051925980425,703.4410654325022,One year,DSL,0,0,0,0,1,0,Mailed check,1,0,0,0,1,1,0
CUST_00828,40,47.775262374926115,3122.38455620802,One year,DSL,0,1,0,0,0,0,Electronic check,1,0,0,0,1,1,0
CUST_00829,72,105.14486375512654,3005.095841360368,Month-to-month,DSL,1,1,0,1,1,1,Electronic check,1,0,0,0,1,0,0
CUST_00830,39,20.033250612048942,1535.7396066047575,Month-to-month,No,0,0,0,1,1,0,Mailed check,1,0,0,1,1,1,0
CUST_00831,14,21.76878096132572,3540.5102412303063,Two year,No,1,0,0,0,1,1,Credit card,1,0,0,0,1,1,0
CUST_00832,32,80.25531638428649,2723.584986605778,Month-to-month,No,0,0,0,0,0,0,Electronic check,1,1,1,0,1,0,1
CUST_00833,51,56.47982191445295,2800.249273388242,Month-to-month,DSL,0,0,0,0,0,1,Bank transfer,1,0,0,0,1,0,1
CUST_00834,38,58.64608411591471,5938.309806524873,One year,Fiber optic,0,0,0,0,0,0,Mailed check,0,0,1,1,1,0,0
CUST_00835,23,76.44410906788825,1863.7807454910508,Month-to-month,Fiber optic,0,0,0,0,1,1,Bank transfer,1,0,0,0,1,0,0
CUST_00836,63,39.17824555918606,5170.693674957308,Month-to-month,Fiber optic,0,0,0,1,0,0,Electronic check,1,0,1,1,1,0,0
CUST_00837,15,41.17553506654784,4608.1320286593855,Month-to-month,No,0,0,0,0,0,1,Credit card,1,0,1,0,1,1,1
CUST_00838,25,68.46015870188647,4587.930847469152,One year,DSL,0,0,0,1,0,0,Bank transfer,1,0,1,1,0,0,0
CUST_00839,17,95.4253544343863,5337.7580345200295,Month-to-month,DSL,0,0,0,0,0,0,Electronic check,0,0,0,0,1,0,1
CUST_00840,66,81.94977514075876,4432.218085945667,Month-to-month,Fiber optic,0,0,0,0,1,1,Electronic check,0,0,1,0,1,1,1
CUST_00841,53,49.73550482368389,7046.115407286438,Month-to-month,No,1,0,0,0,0,0,Electronic check,1,1,1,0,1,0,1
CUST_00842,51,63.03371775089212,5437.082726407052,Two year,Fiber optic,0,0,0,1,1,0,Bank transfer,1,0,1,0,1,0,0
CUST_00843,39,37.06647585499984,4421.009685833967,Month-to-month,Fiber optic,0,0,0,1,1,1,Electronic check,0,0,1,1,1,0,1
CUST_00844,51,27.462981433708173,6655.128650272394,Two year,Fiber optic,0,1,0,0,0,0,Mailed check,0,0,0,0,1,0,0
CUST_00845,70,98.26960407441493,4888.55786297449,Month-to-month,DSL,0,1,0,0,0,0,Electronic check,1,0,1,0,1,0,1
CUST_00846,6,46.53874091881946,2400.0395575029142,Two year,DSL,0,0,0,0,1,1,Mailed check,0,1,1,1,1,1,0
CUST_00847,67,37.77663878512482,1736.0498535949125,Two year,No,0,0,0,1,0,0,Credit card,0,0,1,0,1,0,0
CUST_00848,7,89.16180555693194,1303.3895067351625,Month-to-month,Fiber optic,0,0,1,1,0,1,Mailed check,0,0,1,1,1,0,1
CUST_00849,51,81.80516742871859,7205.696179114203,Month-to-month,DSL,1,1,0,0,0,0,Credit card,1,0,1,0,1,0,0
CUST_00850,72,83.31896260134641,5710.06991120472,Month-to-month,DSL,1,0,0,0,0,1,Credit card,1,0,1,1,1,1,0
CUST_00851,42,42.88946048466136,7505.289661498134,Month-to-month,Fiber optic,0,0,0,0,0,0,Mailed check,0,0,1,0,1,1,1
CUST_00852,64,43.2645538562681,4866.00526514805,One year,No,0,1,0,0,0,1,Credit card,1,0,1,0,1,1,0
CUST_00853,15,42.080262978563916,3839.866963809809,Month-to-month,No,0,0,1,0,0,0,Mailed check,0,1,0,0,1,0,1
CUST_00854,29,37.37525956622945,571.7602628700256,Month-to-month,DSL,0,0,0,0,0,0,Bank transfer,0,0,1,0,1,1,0
CUST_00855,33,85.57236725616563,5405.974024213635,Month-to-month,No,0,0,1,1,1,1,Credit card,0,0,1,0,1,1,0
CUST_00856,27,104.80158852494014,4699.449202169027,Two year,DSL,0,0,0,0,0,0,Mailed check,0,0,0,0,1,1,1
CUST_00857,36,92.43174696766613,7922.650259342209,Month-to-month,Fiber optic,0,0,0,1,1,1,Credit card,0,0,0,1,1,0,0
CUST_00858,29,99.20936337605433,1989.3543444797199,Month-to-month,DSL,0,0,1,0,0,1,Electronic check,0,0,1,1,1,0,1
CUST_00859,38,60.479842908519984,4292.825106766003,Month-to-month,Fiber optic,0,0,0,0,1,0,Mailed check,1,0,1,1,1,0,1
CUST_00860,57,85.40757953719981,5242.562947432773,Two year,Fiber optic,0,0,0,0,0,1,Electronic check,1,0,0,1,1,0,1
CUST_00861,27,55.42362404447745,5192.270280464514,One year,Fiber optic,0,1,0,0,1,0,Credit card,1,0,1,1,1,1,0
CUST_00862,55,72.550462196864,4534.218989292382,Month-to-month,DSL,0,0,0,0,0,0,Credit card,1,0,1,1,1,0,1
CUST_00863,33,68.16348465348624,6237.731281585081,Month-to-month,DSL,0,0,0,0,1,0,Bank transfer,0,1,0,1,1,0,0
CUST_00864,68,37.68871451438544,1719.3515552618496,Month-to-month,Fiber optic,0,1,0,0,0,1,Mailed check,1,0,0,0,1,0,0
CUST_00865,66,58.70787603356308,5832.454882167885,Month-to-month,DSL,0,1,0,0,0,0,Electronic check,0,0,1,1,0,0,1
CUST_00866,10,116.3822275482351,4995.903114321404,Two year,No,0,0,1,0,0,1,Bank transfer,1,0,1,1,1,0,0
CUST_00867,5,44.85802577149421,7178.9933831771295,One year,Fiber optic,0,1,1,0,1,0,Credit card,0,0,0,1,1,0,0
CUST_00868,38,33.38037362794887,6792.836068365295,Month-to-month,Fiber optic,0,0,0,0,1,1,Credit card,1,0,0,0,1,1,0
CUST_00869,13,61.85806216239353,2589.6616091471706,Two year,No,0,1,0,0,0,0,Bank transfer,1,0,0,0,1,0,0
CUST_00870,31,99.03377358601482,2282.2748673037095,Month-to-month,Fiber optic,0,0,0,1,1,1,Electronic check,0,0,1,1,1,1,1
CUST_00871,47,78.21482297799723,7855.061258434338,One year,DSL,0,0,0,0,1,0,Credit card,1,0,0,1,1,0,0
CUST_00872,52,88.09748272382446,4265.394929230527,Two year,Fiber optic,0,1,1,1,1,0,Credit card,0,0,1,0,1,1,0
CUST_00873,56,38.969484817467716,7260.725614924051,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,1,0,0,0,1,0,0
CUST_00874,15,81.89481930077216,1394.6600878658094,One year,DSL,1,0,0,0,1,1,Bank transfer,1,0,1,0,1,0,0
CUST_00875,29,52.35003949114738,5178.269426921377,Month-to-month,DSL,0,0,1,0,0,0,Credit card,0,1,0,0,1,0,0
CUST_00876,8,103.43033659547675,6497.895480148631,Month-to-month,No,0,0,1,1,1,1,Electronic check,0,0,1,0,1,0,0
CUST_00877,5,82.92988060107362,7584.42247173293,Month-to-month,No,1,0,0,1,0,0,Mailed check,0,1,1,0,1,0,1
CUST_00878,29,39.88562777752959,2764.9871140344853,Month-to-month,No,1,1,0,0,1,1,Bank transfer,1,1,0,1,1,1,0
CUST_00879,47,26.461667984408614,5827.351242400015,One year,DSL,0,0,0,0,0,0,Electronic check,0,0,0,0,0,0,0
CUST_00880,68,24.263320928703273,4356.62277141299,Two year,Fiber optic,0,0,1,0,0,0,Credit card,1,0,1,0,1,0,0
CUST_00881,45,57.14085676501407,578.9685159250987,One year,DSL,0,1,0,0,0,0,Bank transfer,1,1,0,1,1,1,0
CUST_00882,2,46.58511366543135,5550.997924740653,Two year,Fiber optic,0,0,0,0,1,0,Bank transfer,0,0,1,0,1,0,0
CUST_00883,27,84.60901234625081,5551.762810078963,Two year,No,0,0,0,0,1,0,Electronic check,1,0,0,0,1,0,0
CUST_00884,36,69.93338349786183,7451.793758287642,Month-to-month,Fiber optic,0,0,0,0,0,1,Bank transfer,1,0,0,0,1,1,0
CUST_00885,36,46.60192780053807,4028.768324734882,Month-to-month,DSL,0,0,0,1,1,1,Electronic check,0,0,1,0,1,0,1
CUST_00886,26,34.923777795017614,1918.982273613066,Month-to-month,Fiber optic,1,0,1,0,1,1,Credit card,1,0,1,1,1,1,1
CUST_00887,43,32.71997626874496,452.0542052445653,One year,No,1,1,1,0,1,0,Mailed check,1,0,1,1,1,1,0
CUST_00888,27,106.46603921404177,3383.573274818655,Two year,No,0,0,1,0,0,0,Electronic check,1,0,0,0,1,1,1
CUST_00889,69,44.34779684048672,2485.1419306122643,Month-to-month,Fiber optic,0,0,0,0,1,1,Mailed check,0,0,0,0,1,1,0
CUST_00890,20,85.17106479109684,6112.597617588617,One year,No,0,0,0,0,0,0,Bank transfer,0,0,1,0,1,0,0
CUST_00891,11,101.06859279862663,2898.7153422442684,One year,Fiber optic,1,0,1,0,1,1,Electronic check,1,0,0,1,0,0,0
CUST_00892,38,81.4081311184736,7597.662450887267,One year,DSL,0,0,0,0,0,0,Credit card,1,1,0,1,1,1,0
CUST_00893,6,105.95652316469457,7702.250603603496,Month-to-month,No,0,0,0,1,0,1,Electronic check,1,0,0,0,1,0,1
CUST_00894,72,59.23937215284745,5005.177862719894,Month-to-month,Fiber optic,0,0,0,1,1,0,Electronic check,0,0,0,0,1,0,1
CUST_00895,23,115.62221906489484,7436.416267417575,Month-to-month,No,0,1,1,0,0,1,Electronic check,1,1,1,1,1,1,1
CUST_00896,47,33.3145004178097,6110.749321664515,Month-to-month,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,1,1,1,0,0
CUST_00897,46,30.21495296575381,4420.191163703496,Month-to-month,Fiber optic,1,0,1,0,1,1,Mailed check,0,0,1,0,1,0,1
CUST_00898,12,85.86921462074436,1524.4326898399472,One year,No,0,1,0,0,0,0,Bank transfer,0,1,1,1,1,0,1
CUST_00899,13,114.28311414132618,3722.923753759336,Month-to-month,Fiber optic,0,0,0,0,0,1,Bank transfer,1,1,1,0,0,0,1
CUST_00900,62,100.8883461636328,4530.908260564679,Two year,No,0,0,0,0,0,1,Bank transfer,1,0,1,0,1,0,0
CUST_00901,60,27.641685943805143,6925.29648780658,Month-to-month,No,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,1,1
CUST_00902,43,47.93677139347164,3902.5336746317525,One year,Fiber optic,1,0,0,1,0,0,Electronic check,1,1,0,0,1,1,0
CUST_00903,68,113.03188848378237,7191.6299141558575,Month-to-month,DSL,1,0,1,0,0,0,Mailed check,1,0,0,0,1,1,0
CUST_00904,5,45.305843280078456,5427.356934285404,One year,Fiber optic,1,0,0,1,1,0,Mailed check,0,0,1,0,1,0,0
CUST_00905,37,98.11704237869192,1182.292598124004,Two year,DSL,1,0,0,0,0,0,Mailed check,1,0,0,0,1,0,0
CUST_00906,72,102.51321959287039,7960.352817668234,Month-to-month,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,0,0,1,0,1
CUST_00907,31,69.54521034609817,4265.13801995591,Month-to-month,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,0,1
CUST_00908,9,58.63489098483155,3195.680541631723,One year,Fiber optic,0,0,0,0,0,1,Electronic check,0,0,1,0,1,0,1
CUST_00909,51,65.01244324197597,5306.99873930926,Month-to-month,DSL,1,1,0,0,1,1,Mailed check,1,0,1,1,1,0,0
CUST_00910,29,42.69646943653642,960.2571804502087,Month-to-month,No,0,1,1,0,1,0,Credit card,1,0,0,0,1,0,0
CUST_00911,40,108.93909161288443,5128.655309351499,Month-to-month,No,0,1,0,0,0,1,Electronic check,0,0,1,0,1,0,1
CUST_00912,41,65.06196567297579,4036.0644039442564,Month-to-month,DSL,1,0,0,0,0,1,Credit card,0,0,1,1,1,1,1
CUST_00913,11,108.24594404560997,3312.7251529888067,One year,DSL,0,0,0,0,0,0,Electronic check,1,0,1,0,1,0,1
CUST_00914,23,30.56934799062741,7628.858167313303,Month-to-month,No,0,0,0,1,1,0,Electronic check,1,1,0,0,1,1,0
CUST_00915,1,118.82752710001313,4228.06376218322,Two year,Fiber optic,0,0,1,0,0,0,Electronic check,1,0,0,0,1,0,1
CUST_00916,46,64.32730874436183,1831.0280878125136,One year,DSL,0,0,0,0,0,1,Credit card,1,0,0,1,1,0,0
CUST_00917,21,24.783082039410544,3725.8114870806594,One year,No,0,0,1,0,0,1,Mailed check,0,0,0,1,1,0,0
CUST_00918,36,23.802184823745492,7363.160496124114,One year,Fiber optic,1,0,0,0,1,0,Mailed check,1,0,0,0,1,0,0
CUST_00919,54,94.62072574818386,1491.1542235116979,Two year,DSL,0,0,0,0,1,1,Credit card,1,1,0,0,0,0,0
CUST_00920,57,85.90355342036808,1790.2606056370714,Month-to-month,No,1,1,1,0,1,0,Mailed check,1,0,1,0,1,0,0
CUST_00921,1,100.21305581275875,202.9335852809616,Two year,No,0,0,0,0,0,0,Bank transfer,1,0,1,1,1,1,1
CUST_00922,63,30.536753395280595,212.1013902265607,One year,DSL,0,0,0,0,0,1,Mailed check,1,0,1,0,1,0,0
CUST_00923,54,23.557086703554834,6652.193852972249,One year,Fiber optic,1,0,0,1,0,1,Bank transfer,0,0,0,1,1,0,0
CUST_00924,55,70.85792894475784,5883.768594059351,One year,Fiber optic,0,0,1,0,1,0,Bank transfer,0,0,0,0,1,0,0
CUST_00925,40,58.759523148276955,2904.8243459704704,Month-to-month,Fiber optic,0,0,0,0,1,0,Bank transfer,0,0,0,0,1,0,0
CUST_00926,15,66.19469366709558,5616.658142097825,Month-to-month,No,1,0,0,0,0,1,Credit card,0,1,0,1,0,1,1
CUST_00927,21,119.1588408870274,3222.1268178487644,One year,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,0,1,1,0,0
CUST_00928,47,117.07499576706702,7627.884688382837,Month-to-month,No,0,1,0,1,0,1,Mailed check,1,0,0,0,1,0,1
CUST_00929,53,114.23153896731928,7739.716183265676,One year,Fiber optic,0,1,1,0,0,0,Credit card,1,0,1,0,1,0,0
CUST_00930,9,98.38426767676738,3203.0708288938126,Month-to-month,Fiber optic,0,1,0,0,0,0,Credit card,0,0,1,0,1,1,0
CUST_00931,52,55.48413602568904,6848.353060092857,Month-to-month,DSL,0,1,0,0,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00932,57,61.21309302627716,6207.403429409983,Month-to-month,DSL,0,0,1,0,0,0,Credit card,1,0,1,0,1,1,0
CUST_00933,26,74.96160437189245,2548.9995036571354,Month-to-month,Fiber optic,1,0,0,0,0,1,Credit card,0,0,1,0,1,0,1
CUST_00934,41,103.05344564048399,1933.1146483187372,Month-to-month,DSL,1,0,0,0,1,0,Bank transfer,1,0,1,0,1,1,1
CUST_00935,35,26.871283251826775,3720.0537381033873,Month-to-month,DSL,0,0,0,0,0,0,Credit card,1,0,1,0,1,1,1
CUST_00936,63,62.429688588488816,6272.655840853809,Two year,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,1,0
CUST_00937,25,28.26176634592687,7685.325499357089,One year,Fiber optic,0,1,0,0,0,0,Electronic check,0,0,1,0,1,0,0
CUST_00938,38,71.46575865735116,6132.274644045923,Month-to-month,No,0,0,0,0,1,1,Bank transfer,1,0,0,0,1,0,0
CUST_00939,2,109.89008240062354,6856.135181645123,One year,DSL,0,0,0,0,1,1,Bank transfer,0,0,1,1,1,0,0
CUST_00940,7,98.24849245639379,4864.208018747081,Two year,Fiber optic,1,0,0,1,0,0,Credit card,0,0,1,0,0,0,0
CUST_00941,34,42.784241754311,6699.721863652794,One year,No,1,1,0,0,0,1,Mailed check,1,0,1,0,1,0,0
CUST_00942,17,117.59908495987925,6296.9247782269995,Month-to-month,No,0,0,0,0,0,1,Electronic check,1,0,0,0,0,1,1
CUST_00943,43,86.73503980464284,3078.1857812176127,Two year,DSL,0,1,0,0,1,1,Electronic check,1,0,0,0,1,0,0
CUST_00944,59,21.042769939740307,4460.723386753697,One year,DSL,0,1,1,0,1,0,Electronic check,1,0,1,0,1,0,0
CUST_00945,51,45.54134846852195,6457.549663718589,Month-to-month,No,0,1,0,0,1,0,Mailed check,1,0,1,0,1,1,1
CUST_00946,54,46.071329991991654,463.84820010065533,Month-to-month,No,0,1,0,1,0,0,Electronic check,0,1,0,0,1,0,1
CUST_00947,24,26.925430628585993,6483.826330611057,One year,No,1,0,0,0,1,1,Electronic check,1,0,1,1,1,1,0
CUST_00948,25,115.9826518075929,1505.316179987285,Month-to-month,DSL,0,0,1,0,1,1,Mailed check,0,0,1,1,1,1,0
CUST_00949,71,67.82552945759238,4166.000575259368,Two year,DSL,1,0,1,0,1,0,Electronic check,0,0,0,0,1,1,0
CUST_00950,52,109.5814597371882,6485.375972491907,Month-to-month,DSL,0,0,0,0,0,0,Credit card,1,0,1,0,1,1,1
CUST_00951,70,52.221550344462834,2105.186517437889,Two year,Fiber optic,0,0,0,0,0,0,Credit card,1,0,0,0,1,0,0
CUST_00952,33,32.523357043282715,2041.8787705186087,One year,DSL,0,1,0,1,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00953,49,67.43361099062139,3281.83874785179,Month-to-month,No,0,0,0,0,0,1,Bank transfer,0,0,1,0,0,0,0
CUST_00954,29,31.395663471431718,7167.6781008633125,Month-to-month,DSL,0,1,0,0,0,0,Bank transfer,0,0,1,0,1,0,0
CUST_00955,63,68.60155029775399,103.49797335394229,One year,DSL,0,0,1,0,1,0,Credit card,0,0,1,0,1,0,0
CUST_00956,22,112.02971812194077,7220.926463471286,One year,DSL,1,0,0,0,1,1,Credit card,0,0,0,1,1,1,0
CUST_00957,26,72.07681418342128,1315.0754946687014,One year,Fiber optic,0,1,0,1,1,0,Credit card,0,0,1,0,1,0,0
CUST_00958,28,81.64997268950835,7921.682370933108,Month-to-month,DSL,0,0,0,0,0,1,Bank transfer,1,1,1,0,1,0,0
CUST_00959,49,35.66384369738083,7643.2912450038975,Month-to-month,No,1,0,0,0,0,0,Bank transfer,1,1,1,1,1,1,1
CUST_00960,71,24.37356258799695,4007.9339977711384,Month-to-month,Fiber optic,1,0,1,0,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00961,49,31.080796217980705,4150.489957719763,One year,Fiber optic,1,0,1,1,0,0,Bank transfer,1,1,0,0,1,0,0
CUST_00962,20,79.85315756843656,3904.239788179249,Month-to-month,No,0,0,0,1,0,1,Bank transfer,0,0,0,0,1,0,1
CUST_00963,63,29.501169899230465,5120.004800710229,Month-to-month,Fiber optic,1,0,0,0,1,0,Bank transfer,1,0,1,0,1,1,0
CUST_00964,61,57.59928899413114,816.7014476559551,One year,Fiber optic,0,0,0,0,1,0,Credit card,0,0,0,0,0,1,0
CUST_00965,49,75.0091940458156,357.68179189837537,Two year,No,0,0,0,0,0,1,Mailed check,1,0,1,0,1,1,0
CUST_00966,71,58.8652798629847,555.853134485601,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,1,0,1,0,1,0,0
CUST_00967,1,36.36838014653015,3610.486259007964,Month-to-month,DSL,0,0,0,0,1,0,Bank transfer,1,1,1,0,1,1,0
CUST_00968,13,47.379130751410656,2276.828719833919,One year,No,0,0,1,0,1,0,Mailed check,0,0,1,1,1,0,0
CUST_00969,51,112.8317532848577,5014.112542730851,One year,Fiber optic,0,1,0,0,1,0,Mailed check,1,0,1,0,1,0,1
CUST_00970,56,87.59822755863554,7940.294086060754,Month-to-month,DSL,0,0,1,0,0,1,Credit card,0,0,1,0,1,0,1
CUST_00971,62,69.60478386798866,3151.953067304081,Two year,DSL,0,0,0,1,1,1,Bank transfer,0,0,0,1,1,0,0
CUST_00972,32,21.271488998689353,4633.345907425655,Two year,No,0,0,1,0,0,1,Bank transfer,0,0,1,0,0,0,0
CUST_00973,30,119.24154004894702,3383.2707776679504,Month-to-month,DSL,1,1,0,0,0,1,Mailed check,1,0,1,0,1,1,1
CUST_00974,29,87.14549348946433,6793.4461750026885,Month-to-month,DSL,1,0,0,0,1,0,Bank transfer,1,0,1,0,1,0,1
CUST_00975,49,51.692247734494494,7227.667587351681,Month-to-month,DSL,0,0,0,0,0,1,Bank transfer,0,1,1,0,1,0,1
CUST_00976,45,107.92686599978381,7031.109336421554,One year,DSL,1,0,1,0,1,0,Bank transfer,1,1,0,0,1,0,0
CUST_00977,30,45.84316202918181,7797.540685566135,Month-to-month,No,0,0,0,1,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00978,16,74.40165791827516,317.4015626092808,One year,DSL,0,0,0,0,1,0,Mailed check,1,0,1,1,1,0,0
CUST_00979,40,83.6070763729825,6734.547680949695,One year,DSL,0,0,0,1,1,0,Electronic check,0,0,0,0,1,1,0
CUST_00980,19,42.10633714537285,6039.000167008837,Month-to-month,DSL,0,0,0,0,0,1,Mailed check,1,0,1,0,1,1,0
CUST_00981,18,117.83972788005958,1906.6858342628818,One year,DSL,1,1,0,0,0,0,Credit card,1,0,0,0,1,1,1
CUST_00982,1,94.81919059789975,7654.928737761467,Two year,DSL,0,0,1,0,0,0,Electronic check,1,0,0,0,0,1,0
CUST_00983,47,75.781322551107,1270.605633016569,Month-to-month,No,0,0,0,0,0,0,Electronic check,1,0,0,0,1,0,1
CUST_00984,66,38.05945981753008,5468.444424357876,Month-to-month,DSL,0,0,0,0,0,0,Electronic check,1,0,1,0,1,1,0
CUST_00985,38,25.385820699802615,1876.6327128457085,Month-to-month,No,0,1,0,1,0,0,Mailed check,0,0,1,0,0,0,0
CUST_00986,51,52.005983252098346,3507.90712531519,Two year,No,1,1,0,1,1,1,Credit card,0,1,1,0,1,0,0
CUST_00987,63,95.31873359134028,5781.363185862095,Two year,DSL,1,0,0,1,1,0,Mailed check,0,0,1,1,1,0,0
CUST_00988,4,46.9331298302025,4550.264672061068,Month-to-month,DSL,0,0,0,0,1,1,Credit card,1,1,0,1,1,0,1
CUST_00989,1,73.95562204955051,3477.2644674920825,One year,No,1,0,0,1,1,0,Mailed check,0,0,0,0,1,0,1
CUST_00990,8,92.79471767307432,2678.073604362699,Month-to-month,DSL,0,0,0,0,0,0,Mailed check,1,0,1,1,1,0,0
CUST_00991,29,30.794371464646435,6733.311280099443,Month-to-month,No,1,0,1,0,0,1,Mailed check,1,0,1,0,1,0,0
CUST_00992,55,88.52980161158733,1236.1333674870284,Month-to-month,DSL,0,0,0,0,0,1,Electronic check,1,0,0,1,1,1,1
CUST_00993,3,29.18708877100447,3497.8127245854203,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,1,0,1,0,0,0,1
CUST_00994,32,116.51297421269966,7239.684817023623,Month-to-month,Fiber optic,0,0,0,0,0,1,Credit card,1,0,1,0,1,0,0
CUST_00995,10,68.83941300649396,6782.211448633745,One year,DSL,0,0,0,0,1,1,Credit card,1,0,0,1,1,1,0
CUST_00996,34,35.06761077098774,3267.439923537069,Month-to-month,No,0,0,0,0,0,1,Credit card,1,0,0,0,1,0,1
CUST_00997,55,54.23836360335465,6128.556072450336,Two year,DSL,0,0,0,1,0,1,Electronic check,0,1,1,1,1,1,0
CUST_00998,32,61.34164492952615,6602.970562599988,Month-to-month,DSL,0,0,1,0,0,1,Mailed check,1,0,0,0,1,1,1
CUST_00999,50,95.81850110765373,7122.210649628675,Month-to-month,No,1,0,0,0,0,0,Mailed check,1,0,0,0,0,0,0
